gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
10979.947642500001,0,0.8857729732990265,0.44167680186147235,0.32468224235298426,10979.951188000001-0 10979.944097000001-1,-35.10140467676016,59.3514864061482,293.1813577468721,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21447270171396965,0.19863765636794972,0.9563182219806119,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.01508890632093283,0.19058577061691298,0.9815545776697266
10979.9513075,0,0.8602552115917206,0.44163693750468963,0.32484397915846464,10979.951188000001-0 10979.951427-1,-35.15548154288746,59.34752002265439,293.4324665979039,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21447270171396965,0.19863765636794972,0.9563182219806119,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.015257926832116055,0.190238907169152,0.9816192509664184
10979.956358,1,0.8514885306358337,0.441709273957556,0.3256778181380592,10979.961289-0 10979.951427-1,-35.16157940412609,59.14854825575537,293.8475647346373,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2142431790566251,0.196856970659753,0.9567377871341635,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.015257926832116055,0.190238907169152,0.9816192509664184
10979.9612815,1,0.8443324565887451,0.44134158912744414,0.3253382391742282,10979.961289-0 10979.961274000001-1,-35.636437544238035,59.6876321166219,295.9492033214304,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2142431790566251,0.196856970659753,0.9567377871341635,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.016724237463626297,0.19098813148139113,0.9814498629652494
10979.961289,1,0.7540125846862793,0.4220332492136379,0.32107498061752626,10979.961289-0,-76.59042815058808,98.86866302643276,478.5400025022173,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2142431790566251,0.196856970659753,0.9567377871341635,,,,,,
10979.985729,2,0.8495061099529266,0.44062942651043435,0.3245176035649515,10979.985752-0 10979.985706000001-1,-36.549088777539836,60.766104088948566,299.88759112276205,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2143018001310092,0.19762902749217642,0.956565473949957,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.019490503746111165,0.19201062813862466,0.9811992860502567
10979.9904355,2,0.8784900307655334,0.4408450704067679,0.3254791894723438,10979.985752-0 10979.995119000001-1,-36.27466826665005,60.19802677418913,298.7209581298032,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2143018001310092,0.19762902749217642,0.956565473949957,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.018670320067245907,0.18992816737092297,0.9816204512884341
10979.995119000001,2,0.0,0.6740768850268977,-0.10172238670592937,10979.995119000001-0,143.08043631372675,278.2004610157122,400.39840151004535,30.53116137772446,0.4401776965562849,0.1711089351356172,0.2250985498720046,0.555520566638312,0.8004545851498195,,,,,,
10979.998639000001,2,0.8658512532711029,0.44077119813854554,0.3252364583192411,10980.002159000001-0 10979.995119000001-1,-36.26645438934094,60.19293435670427,298.28082602290067,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21456665310779066,0.19813574187251773,0.9564012647245653,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.018670320067245907,0.18992816737092297,0.9816204512884341
10980.0026185,2,0.8541504144668579,0.44168791906583255,0.3260971106992636,10980.002159000001-0 10980.003078-1,-35.07486874886951,58.839210799033594,293.0155715726418,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21456665310779066,0.19813574187251773,0.9564012647245653,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.015015156000331814,0.18802990384698517,0.9820485224007921
10980.0070905,2,0.8644556701183319,0.441713465043589,0.32588962947489686,10980.011103-0 10980.003078-1,-35.07722087231379,58.939182253596904,293.163653476914,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21446029317989954,0.19858847804244867,0.956331218270101,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.015015156000331814,0.18802990384698517,0.9820485224007921
10980.011093500001,2,0.8175302743911743,0.4415007189407539,0.32551773781211046,10980.011103-0 10980.011084-1,-35.34748791780556,59.303706265642,294.34808307733846,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21446029317989954,0.19858847804244867,0.956331218270101,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.015854975753371196,0.18884222676124285,0.9818794392061151
10980.015069500001,2,0.8701067268848419,0.4413838361610683,0.32545067817429796,10980.011103-0 10980.019036-1,-35.49903877473089,59.46205218834922,295.02063066007946,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21446029317989954,0.19858847804244867,0.956331218270101,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.016323194960571247,0.18899224901861453,0.9818429014446074
10980.0190575,3,0.8881246745586395,0.44131176255104326,0.32564990419478923,10980.019079-0 10980.019036-1,-35.491927369539766,59.30935956625359,294.5992950049278,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21474089351483835,0.19814337506010601,0.9563605761281876,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.016323194960571247,0.18899224901861453,0.9818429014446074
10980.023090499999,3,0.8411300778388977,0.44050577238180333,0.3246963031069612,10980.019079-0 10980.027102-1,-36.54633440041364,60.57348971375244,299.241745202794,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21474089351483835,0.19814337506010601,0.9563605761281876,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.019525730359638442,0.19108431644969495,0.9813794015878239
10980.027148500001,3,0.811030924320221,0.44053359721336927,0.3246718451004602,10980.027195-0 10980.027102-1,-36.54968744088897,60.61584845377988,299.4092305146573,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2146352346787923,0.19820219510605794,0.9563721063945351,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.019525730359638442,0.19108431644969495,0.9813794015878239
10980.031210000001,3,0.8578039705753326,0.44060040795343164,0.3247891164549058,10980.027195-0 10980.035225000001-1,-36.46160519130315,60.497291067556326,299.0236289618714,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2146352346787923,0.19820219510605794,0.9563721063945351,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.019262341835847463,0.19082865231457377,0.9814343521819492
10980.035219500001,3,0.8676583170890808,0.44070369200032583,0.3249660964400647,10980.035214000001-0 10980.035225000001-1,-36.47365211663539,60.56145536484308,299.64344666679995,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21425669998734784,0.19784375419279282,0.9565311889517422,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.019262341835847463,0.19082865231457377,0.9814343521819492
10980.039178500001,3,0.8893680572509766,0.44071460547699626,0.3246374707609887,10980.043132-0 10980.035225000001-1,-36.47522737366138,60.688949618719306,299.7115498047516,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21419888860890993,0.19855399012307393,0.9563969621056488,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.019262341835847463,0.19082865231457377,0.9814343521819492
10980.043111500001,3,0.8901313245296478,0.44136779788699554,0.3255038657598024,10980.043132-0 10980.043091000001-1,-35.6191907610697,59.62881511481979,295.938200413494,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21419888860890993,0.19855399012307393,0.9563969621056488,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.016671672499177906,0.18893135672169853,0.9818487652298487
10980.048420000001,3,0.8775149881839752,0.44107776799101667,0.3256389389243154,10980.043132-0 10980.053708000001-1,-36.004940519057214,59.93147107785798,297.67070351084146,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21419888860890993,0.19855399012307393,0.9563969621056488,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.017848635518356113,0.18865294778047184,0.9818816076818383
10980.053707000001,3,0.0,0.6740768850268977,-0.10172238670592937,10980.053707000001-0,143.08043631372675,278.2004610157122,400.39840151004535,30.53116137772446,0.4401776965562849,0.1711089351356172,0.2250985498720046,0.555520566638312,0.8004545851498195,,,,,,
10980.056488500002,3,0.8882626593112946,0.4417462010119717,0.3257296431937714,10980.059269000001-0 10980.053708000001-1,-36.07816463089664,60.710838382286106,301.69865148591145,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2116920874903519,0.19850483682889655,0.9569651455771575,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.017848635518356113,0.18865294778047184,0.9818816076818383
10980.059493,3,0.906387060880661,0.4418788757727878,0.32559723985537015,10980.059269000001-0 10980.059717-1,-35.89744657340526,60.59062499875853,300.87266823249996,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2116920874903519,0.19850483682889655,0.9569651455771575,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.017306743161904375,0.18893276953228724,0.9818375044975556
10980.0633805,3,0.94484081864357,0.44123980871266893,0.3267047595928032,10980.067044000001-0 10980.059717-1,-35.8290933959191,59.43767046862847,297.0337540451649,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2141492205208277,0.19597743141195992,0.9569393699328566,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.017306743161904375,0.18893276953228724,0.9818375044975556
10980.067020000002,3,0.9442319273948669,0.4410844648883252,0.32664819213897556,10980.067044000001-0 10980.066996000001-1,-36.03450885481029,59.640281200582365,297.94902346644255,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2141492205208277,0.19597743141195992,0.9569393699328566,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.017930751336816493,0.18906182342292302,0.9818014641873869
10980.073087,4,0.9375675320625305,0.44068131186106835,0.32618671443897174,10980.067044000001-0 10980.07913-1,-36.56838743144926,60.27257797974536,300.3083844131884,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.2141492205208277,0.19597743141195992,0.9569393699328566,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.019533814422432627,0.190075342213222,0.9815751598204981
10980.077150500001,4,0.8464029133319855,0.4405396321468732,0.32627325420983855,10980.075171-0 10980.07913-1,-36.551285131230316,60.07091829199325,299.45270842569346,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21468548931277204,0.19575973118566628,0.956863766857462,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.019533814422432627,0.190075342213222,0.9815751598204981
10980.081109,4,0.8761790692806244,0.44014236698082476,0.32624613291966464,10980.083088000001-0 10980.07913-1,-36.50407556435633,59.60446872248758,297.08108497354215,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21617446706754812,0.19573075037280965,0.9565344077170242,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.019533814422432627,0.190075342213222,0.9815751598204981
10980.085063000002,4,0.8834523558616638,0.4401025528393568,0.3254883981388408,10980.083088000001-0 10980.087038000001-1,-36.544844869016785,59.89142430269055,297.2151858977144,30.53116137772446,0.4401776965562849,0.1711089351356172,-0.21617446706754812,0.19573075037280965,0.9565344077170242,-30.603795775241384,0.6731394493307725,0.7415568158698171,-0.019654936908513894,0.19171101431213583,0.9812545900257152
